Fecha,Estado,Ventas
2023-04-01,Nuevo Leon,0.0
2023-04-01,Nuevo Leon,0.0
2023-04-01,Nuevo Leon,0.0
2023-04-01,Nuevo Leon,0.0
2023-04-01,Nuevo Leon,403461.17
2023-04-01,Nuevo Leon,1379698.99
2023-04-01,Nuevo Leon,101456.01000000001
2023-04-01,Oaxaca,3926.42
2023-04-01,Puebla,48356.920000000006
2023-04-01,Puebla,61281.45
2023-04-01,Queretaro,10517.04
2023-04-01,Queretaro,85525.77
2023-04-01,Quintana Roo,0.0
2023-04-01,San Luis Potosi,862.8
2023-04-01,San Luis Potosi,38671.66
2023-04-01,Sinaloa,3451.2
2023-04-01,Sinaloa,862.8
2023-04-01,Sonora,0.0
2023-04-01,Sonora,13395.3
2023-04-01,Sonora,1725.6
2023-04-01,Sonora,0.0
2023-04-01,Tabasco,1794.0
2023-04-01,Tamaulipas,0.0
2023-04-01,Tamaulipas,4025.28
2023-04-01,Tamaulipas,33072.0
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,3960.0
2023-04-01,Yucatan,1212.51
2023-04-01,Yucatan,862.8
2023-04-01,Zacatecas,66017.2
2023-04-01,Baja California,3801.21
2023-04-01,Baja California,556061.62
2023-04-01,Baja California Sur,0.0
2023-04-01,Chihuahua,11672.36
2023-04-01,Chihuahua,0.0
2023-04-01,Coahuila,16462.550000000003
2023-04-01,Guerrero,0.0
2023-04-01,Jalisco,1725.6
2023-04-01,Mexico City,1547.15
2023-04-01,Mexico City,190060.5
2023-04-01,Mexico City,12532.5
2023-04-01,Mexico City,77758.79000000001
2023-04-01,Mexico City,8778.19
2023-04-01,Mexico State,29180.9
2023-04-01,Mexico State,149722.65
2023-04-01,Mexico State,0.0
2023-04-01,Nuevo Leon,63262.24
2023-04-01,Nuevo Leon,17892.12
2023-04-01,Puebla,0.0
2023-04-01,San Luis Potosi,36111.21
2023-04-01,Veracruz,3801.21
2023-04-01,Aguascalientes,50336.14
2023-04-01,Aguascalientes,18304.81
2023-04-01,Baja California,196328.59
2023-04-01,Baja California,810441.48
2023-04-01,Baja California,7602.42
2023-04-01,Baja California,30409.68
2023-04-01,Baja California,34210.89
2023-04-01,Baja California,1103972.8599999999
2023-04-01,Baja California Sur,0.0
2023-04-01,Baja California Sur,31685.670000000002
2023-04-01,Baja California Sur,750.57
2023-04-01,Campeche,21283.97
2023-04-01,Campeche,0.0
2023-04-01,Chiapas,46503.8
2023-04-01,Chiapas,49035.670000000006
2023-04-01,Chihuahua,342730.54
2023-04-01,Chihuahua,591226.59
2023-04-01,Coahuila,0.0
2023-04-01,Coahuila,18623.6
2023-04-01,Coahuila,13715.16
2023-04-01,Coahuila,35944.95
2023-04-01,Coahuila,0.0
2023-04-01,Coahuila,81384.97
2023-04-01,Coahuila,247653.46000000002
2023-04-01,Colima,41055.4
2023-04-01,Colima,862.8
2023-04-01,Durango,274483.56
2023-04-01,Durango,19006.05
2023-04-01,Guanajuato,1450.36
2023-04-01,Guanajuato,51950.85
2023-04-01,Guanajuato,233590.26000000004
2023-04-01,Guanajuato,0.0
2023-04-01,Guanajuato,14996.759999999998
2023-04-01,Guerrero,101582.48999999999
2023-04-01,Guerrero,1725.6
2023-04-01,Guerrero,4351.08
2023-04-01,Hidalgo,218206.24000000002
2023-04-01,Hidalgo,0.0
2023-04-01,Hidalgo,0.0
2023-04-01,Hidalgo,4113.23
2023-04-01,Hidalgo,0.0
2023-04-01,Hidalgo,0.0
2023-04-01,Jalisco,1547.15
2023-04-01,Jalisco,0.0
2023-04-01,Jalisco,1477250.51
2023-04-01,Jalisco,25065.0
2023-04-01,Jalisco,84159.51000000001
2023-04-01,Jalisco,7549.18
2023-04-01,Jalisco,46553.880000000005
2023-04-01,Jalisco,296649.12
2023-04-01,Mexico City,290482.1
2023-04-01,Mexico City,21546.81
2023-04-01,Mexico City,1357512.82
2023-04-01,Mexico City,18175624.509999998
2023-04-01,Mexico City,202319.15000000002
2023-04-01,Mexico City,800254.01
2023-04-01,Mexico City,103192.49
2023-04-01,Mexico City,8582.33
2023-04-01,Mexico City,106690.96
2023-04-01,Mexico City,203709.47999999998
2023-04-01,Mexico City,1002123.5700000001
2023-04-01,Mexico City,219819.05
2023-04-01,Mexico City,70951.53
2023-04-01,Mexico City,699.0
2023-04-01,Mexico State,515492.51
2023-04-01,Mexico State,16921.76
2023-04-01,Mexico State,34210.89
2023-04-01,Mexico State,0.0
2023-04-01,Mexico State,17545.5
2023-04-01,Mexico State,37942.670000000006
2023-04-01,Mexico State,43432.93
2023-04-01,Mexico State,51158.52
2023-04-01,Mexico State,307495.86000000004
2023-04-01,Mexico State,16352.079999999998
2023-04-01,Mexico State,4551.78
2023-04-01,Mexico State,38012.1
2023-04-01,Mexico State,463750.07
2023-04-01,Mexico State,300023.7
2023-04-01,Mexico State,222596.5
2023-04-01,Michoacan,852709.38
2023-04-01,Michoacan,71605.9
2023-04-01,Michoacan,1058.0
2023-04-01,Michoacan,27874.53
2023-04-01,Morelos,0.0
2023-04-01,Morelos,337058.82
2023-04-01,Morelos,3801.21
2023-04-01,Nayarit,39142.74
2023-04-01,Nuevo Leon,14505.259999999998
2023-04-01,Nuevo Leon,25778.0
2023-04-01,Nuevo Leon,0.0
2023-04-01,Nuevo Leon,3801.21
2023-04-01,Nuevo Leon,1056.0
2023-04-01,Nuevo Leon,60914.64
2023-04-01,Nuevo Leon,55668.42
2023-04-01,Nuevo Leon,235272.28999999998
2023-04-01,Nuevo Leon,3300.0
2023-04-01,Nuevo Leon,0.0
2023-04-01,Nuevo Leon,1757913.8399999999
2023-04-01,Nuevo Leon,98433.6
2023-04-01,Nuevo Leon,0.0
2023-04-01,Nuevo Leon,277054.25
2023-04-01,Nuevo Leon,303830.83
2023-04-01,Nuevo Leon,10182.1
2023-04-01,Oaxaca,428857.62000000005
2023-04-01,Oaxaca,39513.24
2023-04-01,Puebla,382763.46
2023-04-01,Puebla,411511.29000000004
2023-04-01,Puebla,1052583.94
2023-04-01,Puebla,9934.619999999999
2023-04-01,Puebla,0.0
2023-04-01,Queretaro,7519.5
2023-04-01,Queretaro,1725.6
2023-04-01,Queretaro,701010.21
2023-04-01,Queretaro,7752.76
2023-04-01,Quintana Roo,1313187.48
2023-04-01,Quintana Roo,52658.8
2023-04-01,Quintana Roo,5058.26
2023-04-01,San Luis Potosi,0.0
2023-04-01,San Luis Potosi,0.0
2023-04-01,San Luis Potosi,477078.8300000001
2023-04-01,Sinaloa,436765.52999999997
2023-04-01,Sinaloa,15204.84
2023-04-01,Sinaloa,5666.13
2023-04-01,Sinaloa,390692.49
2023-04-01,Sonora,53983.04
2023-04-01,Sonora,5013.0
2023-04-01,Sonora,484045.22
2023-04-01,Sonora,0.0
2023-04-01,Sonora,19006.05
2023-04-01,Sonora,29425.29
2023-04-01,Sonora,47942.030000000006
2023-04-01,Tabasco,240065.64
2023-04-01,Tamaulipas,14372.52
2023-04-01,Tamaulipas,224963.14
2023-04-01,Tamaulipas,38012.1
2023-04-01,Tamaulipas,824.0
2023-04-01,Tamaulipas,37232.59
2023-04-01,Tamaulipas,1862.36
2023-04-01,Tamaulipas,17456.55
2023-04-01,Tamaulipas,152220.75999999998
2023-04-01,Tlaxcala,19006.05
2023-04-01,Tlaxcala,56145.59
2023-04-01,Tlaxcala,72598.99
2023-04-01,Tlaxcala,0.0
2023-04-01,Veracruz,38012.1
2023-04-01,Veracruz,336543.26
2023-04-01,Veracruz,53216.94
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,7602.42
2023-04-01,Veracruz,290999.34
2023-04-01,Yucatan,1011454.17
2023-04-01,Yucatan,2529.13
2023-04-01,Zacatecas,23365.41
2023-04-01,Zacatecas,114036.3
2023-04-01,Zacatecas,12550.0
2023-04-01,Aguascalientes,50616.58
2023-04-01,Aguascalientes,750.57
2023-04-01,Aguascalientes,1547.15
2023-04-01,Aguascalientes,750.57
2023-04-01,Aguascalientes,0.0
2023-04-01,Baja California,862.8
2023-04-01,Baja California,52636.41
2023-04-01,Baja California,3094.3
2023-04-01,Baja California,0.0
2023-04-01,Baja California,132625.9
2023-04-01,Baja California,1547.15
2023-04-01,Baja California Sur,0.0
2023-04-01,Baja California Sur,3048.29
2023-04-01,Baja California Sur,16239.11
2023-04-01,Baja California Sur,1501.14
2023-04-01,Campeche,32846.840000000004
2023-04-01,Campeche,3002.28
2023-04-01,Campeche,9849.43
2023-04-01,Campeche,1547.15
2023-04-01,Campeche,3844.8700000000003
2023-04-01,Chiapas,1547.15
2023-04-01,Chiapas,750.57
2023-04-01,Chiapas,20214.440000000002
2023-04-01,Chiapas,750.57
2023-04-01,Chiapas,0.0
2023-04-01,Chiapas,750.57
2023-04-01,Chiapas,4641.450000000001
2023-04-01,Chiapas,750.57
2023-04-01,Chiapas,0.0
2023-04-01,Chiapas,5392.02
2023-04-01,Chiapas,23161.239999999998
2023-04-01,Chiapas,10692.019999999999
2023-04-01,Chiapas,5346.01
2023-04-01,Chiapas,48580.649999999994
2023-04-01,Chiapas,750.57
2023-04-01,Chiapas,5300.0
2023-04-01,Chihuahua,58154.95999999999
2023-04-01,Chihuahua,750.57
2023-04-01,Chihuahua,8348.29
2023-04-01,Chihuahua,91945.70000000001
2023-04-01,Chihuahua,0.0
2023-04-01,Chihuahua,750.57
2023-04-01,Chihuahua,1501.14
2023-04-01,Chihuahua,3752.8500000000004
2023-04-01,Coahuila,0.0
2023-04-01,Coahuila,1547.15
2023-04-01,Coahuila,862.8
2023-04-01,Coahuila,0.0
2023-04-01,Coahuila,28789.02
2023-04-01,Coahuila,71170.75
2023-04-01,Colima,16139.29
2023-04-01,Colima,1501.14
2023-04-01,Colima,862.8
2023-04-01,Durango,750.57
2023-04-01,Durango,15294.65
2023-04-01,Durango,750.57
2023-04-01,Durango,1501.14
2023-04-01,Durango,750.57
2023-04-01,Durango,4595.4400000000005
2023-04-01,Guanajuato,750.57
2023-04-01,Guanajuato,1501.14
2023-04-01,Guanajuato,750.57
2023-04-01,Guanajuato,5346.01
2023-04-01,Guanajuato,40227.479999999996
2023-04-01,Guanajuato,750.57
2023-04-01,Guanajuato,3094.3
2023-04-01,Guanajuato,3048.2900000000004
2023-04-01,Guanajuato,3844.8700000000003
2023-04-01,Guanajuato,76413.44
2023-04-01,Guanajuato,750.57
2023-04-01,Guanajuato,750.57
2023-04-01,Guanajuato,139538.92
2023-04-01,Guanajuato,3048.2900000000004
2023-04-01,Guanajuato,3048.29
2023-04-01,Guanajuato,3798.86
2023-04-01,Guanajuato,2297.7200000000003
2023-04-01,Guanajuato,19928.91
2023-04-01,Guanajuato,4641.45
2023-04-01,Guanajuato,7005.389999999999
2023-04-01,Guanajuato,750.57
2023-04-01,Guanajuato,1725.6
2023-04-01,Guanajuato,6847.150000000001
2023-04-01,Guanajuato,3094.3
2023-04-01,Guanajuato,3114.51
2023-04-01,Guanajuato,750.57
2023-04-01,Guanajuato,750.57
2023-04-01,Guerrero,34477.82000000001
2023-04-01,Guerrero,0.0
2023-04-01,Guerrero,2588.4
2023-04-01,Guerrero,2297.7200000000003
2023-04-01,Guerrero,26831.31
2023-04-01,Guerrero,1501.14
2023-04-01,Guerrero,862.8
2023-04-01,Guerrero,1547.15
2023-04-01,Guerrero,21220.210000000003
2023-04-01,Guerrero,19299.81
2023-04-01,Guerrero,0.0
2023-04-01,Guerrero,4135.55
2023-04-01,Guerrero,17013.059999999998
2023-04-01,Guerrero,3272.75
2023-04-01,Guerrero,2251.71
2023-04-01,Guerrero,1613.37
2023-04-01,Guerrero,750.57
2023-04-01,Guerrero,3094.3
2023-04-01,Hidalgo,750.57
2023-04-01,Hidalgo,1547.15
2023-04-01,Hidalgo,750.57
2023-04-01,Hidalgo,1547.15
2023-04-01,Hidalgo,0.0
2023-04-01,Hidalgo,4641.45
2023-04-01,Hidalgo,0.0
2023-04-01,Hidalgo,63616.17
2023-04-01,Hidalgo,0.0
2023-04-01,Hidalgo,3048.2900000000004
2023-04-01,Hidalgo,750.57
2023-04-01,Hidalgo,750.57
2023-04-01,Hidalgo,750.57
2023-04-01,Hidalgo,2251.71
2023-04-01,Hidalgo,862.8
2023-04-01,Hidalgo,10692.02
2023-04-01,Hidalgo,6847.15
2023-04-01,Jalisco,3094.3
2023-04-01,Jalisco,0.0
2023-04-01,Jalisco,7005.39
2023-04-01,Jalisco,1547.15
2023-04-01,Jalisco,0.0
2023-04-01,Jalisco,18381.760000000002
2023-04-01,Jalisco,1547.15
2023-04-01,Jalisco,1547.15
2023-04-01,Jalisco,862.8
2023-04-01,Jalisco,189480.05
2023-04-01,Jalisco,1501.14
2023-04-01,Jalisco,1547.15
2023-04-01,Jalisco,1547.15
2023-04-01,Jalisco,2297.7200000000003
2023-04-01,Jalisco,1725.6
2023-04-01,Jalisco,49236.58
2023-04-01,Jalisco,16976.29
2023-04-01,Jalisco,0.0
2023-04-01,Jalisco,750.57
2023-04-01,Jalisco,2588.4
2023-04-01,Jalisco,1725.6
2023-04-01,Jalisco,34751.33
2023-04-01,Jalisco,5064.57
2023-04-01,Jalisco,9987.460000000001
2023-04-01,Jalisco,6321.040000000001
2023-04-01,Jalisco,1547.15
2023-04-01,Jalisco,1547.15
2023-04-01,Jalisco,42270.57
2023-04-01,Jalisco,0.0
2023-04-01,Jalisco,12829.77
2023-04-01,Mexico City,37079.219999999994
2023-04-01,Mexico City,38996.31
2023-04-01,Mexico City,347810.84
2023-04-01,Mexico City,75969.6
2023-04-01,Mexico City,51597.16
2023-04-01,Mexico City,357805.76
2023-04-01,Mexico City,71396.55
2023-04-01,Mexico City,4595.4400000000005
2023-04-01,Mexico City,71101.51999999999
2023-04-01,Mexico City,19464.92
2023-04-01,Mexico City,1063071.7000000002
2023-04-01,Mexico City,2297.7200000000003
2023-04-01,Mexico City,89966.1
2023-04-01,Mexico City,33520.25
2023-04-01,Mexico City,11659.400000000001
2023-04-01,Mexico State,1547.15
2023-04-01,Mexico State,2297.7200000000003
2023-04-01,Mexico State,95681.77
2023-04-01,Mexico State,2409.95
2023-04-01,Mexico State,1547.15
2023-04-01,Mexico State,2297.7200000000003
2023-04-01,Mexico State,6847.15
2023-04-01,Mexico State,23688.230000000003
2023-04-01,Mexico State,18381.760000000002
2023-04-01,Mexico State,6142.59
2023-04-01,Mexico State,2297.7200000000003
2023-04-01,Mexico State,16585.22
2023-04-01,Mexico State,66554.31
2023-04-01,Mexico State,0.0
2023-04-01,Mexico State,48297.509999999995
2023-04-01,Mexico State,8440.310000000001
2023-04-01,Mexico State,7250.0599999999995
2023-04-01,Mexico State,3844.8700000000003
2023-04-01,Mexico State,1501.14
2023-04-01,Mexico State,6142.590000000001
2023-04-01,Mexico State,42573.19
2023-04-01,Mexico State,27855.39
2023-04-01,Mexico State,750.57
2023-04-01,Mexico State,750.57
2023-04-01,Mexico State,7663.9400000000005
2023-04-01,Mexico State,9236.89
2023-04-01,Mexico State,750.57
2023-04-01,Mexico State,0.0
2023-04-01,Mexico State,16040.38
2023-04-01,Mexico State,2476.17
2023-04-01,Mexico State,750.57
2023-04-01,Mexico State,0.0
2023-04-01,Mexico State,0.0
2023-04-01,Mexico State,17677.2
2023-04-01,Mexico State,2297.7200000000003
2023-04-01,Mexico State,16744.940000000002
2023-04-01,Mexico State,101744.68999999999
2023-04-01,Mexico State,3048.29
2023-04-01,Mexico State,0.0
2023-04-01,Mexico State,0.0
2023-04-01,Mexico State,3094.3
2023-04-01,Mexico State,6801.139999999999
2023-04-01,Mexico State,0.0
2023-04-01,Michoacan,1725.6
2023-04-01,Michoacan,862.8
2023-04-01,Michoacan,6188.6
2023-04-01,Michoacan,0.0
2023-04-01,Michoacan,9895.44
2023-04-01,Michoacan,0.0
2023-04-01,Michoacan,1501.14
2023-04-01,Michoacan,86720.79000000001
2023-04-01,Michoacan,1547.15
2023-04-01,Michoacan,3844.8700000000003
2023-04-01,Michoacan,2409.95
2023-04-01,Michoacan,3094.3
2023-04-01,Michoacan,0.0
2023-04-01,Michoacan,1547.15
2023-04-01,Michoacan,862.8
2023-04-01,Michoacan,750.57
2023-04-01,Michoacan,27338.409999999996
2023-04-01,Michoacan,750.57
2023-04-01,Michoacan,3094.3
2023-04-01,Michoacan,28525.829999999998
2023-04-01,Michoacan,1547.15
2023-04-01,Michoacan,862.8
2023-04-01,Morelos,35047.159999999996
2023-04-01,Morelos,29016.14
2023-04-01,Morelos,0.0
2023-04-01,Morelos,8552.54
2023-04-01,Morelos,1501.14
2023-04-01,Morelos,0.0
2023-04-01,Morelos,1725.6
2023-04-01,Morelos,5392.02
2023-04-01,Morelos,1547.15
2023-04-01,Morelos,0.0
2023-04-01,Nayarit,1725.6
2023-04-01,Nayarit,3338.9700000000003
2023-04-01,Nayarit,3338.9700000000003
2023-04-01,Nayarit,0.0
2023-04-01,Nayarit,4023.32
2023-04-01,Nayarit,750.57
2023-04-01,Nayarit,750.57
2023-04-01,Nayarit,23224.999999999996
2023-04-01,Nayarit,750.57
2023-04-01,Nuevo Leon,3048.2900000000004
2023-04-01,Nuevo Leon,1501.14
2023-04-01,Nuevo Leon,0.0
2023-04-01,Nuevo Leon,1501.14
2023-04-01,Nuevo Leon,2297.7200000000003
2023-04-01,Nuevo Leon,4096056.1199999996
2023-04-01,Nuevo Leon,1501.14
2023-04-01,Nuevo Leon,29649.17
2023-04-01,Nuevo Leon,28322.79
2023-04-01,Nuevo Leon,0.0
2023-04-01,Oaxaca,1547.15
2023-04-01,Oaxaca,0.0
2023-04-01,Oaxaca,0.0
2023-04-01,Oaxaca,6847.15
2023-04-01,Oaxaca,1547.15
2023-04-01,Oaxaca,0.0
2023-04-01,Oaxaca,3002.28
2023-04-01,Oaxaca,57499.87
2023-04-01,Oaxaca,1547.15
2023-04-01,Oaxaca,2251.71
2023-04-01,Oaxaca,1501.14
2023-04-01,Puebla,0.0
2023-04-01,Puebla,1547.15
2023-04-01,Puebla,3048.29
2023-04-01,Puebla,2297.7200000000003
2023-04-01,Puebla,0.0
2023-04-01,Puebla,1501.14
2023-04-01,Puebla,750.57
2023-04-01,Puebla,1547.15
2023-04-01,Puebla,750.57
2023-04-01,Puebla,159681.78999999998
2023-04-01,Puebla,3798.86
2023-04-01,Puebla,11814.14
2023-04-01,Puebla,10738.029999999999
2023-04-01,Puebla,5554.790000000001
2023-04-01,Puebla,4176.41
2023-04-01,Puebla,6979.59
2023-04-01,Puebla,0.0
2023-04-01,Puebla,3844.8700000000003
2023-04-01,Puebla,750.57
2023-04-01,Queretaro,2297.7200000000003
2023-04-01,Queretaro,7280.390000000001
2023-04-01,Queretaro,10870.47
2023-04-01,Queretaro,0.0
2023-04-01,Queretaro,80631.76
2023-04-01,Queretaro,39822.32000000001
2023-04-01,Queretaro,9236.89
2023-04-01,Queretaro,750.57
2023-04-01,Quintana Roo,52251.91
2023-04-01,Quintana Roo,3798.8600000000006
2023-04-01,Quintana Roo,750.57
2023-04-01,Quintana Roo,0.0
2023-04-01,Quintana Roo,7597.72
2023-04-01,San Luis Potosi,9006.84
2023-04-01,San Luis Potosi,0.0
2023-04-01,San Luis Potosi,6050.57
2023-04-01,San Luis Potosi,1547.15
2023-04-01,San Luis Potosi,750.57
2023-04-01,San Luis Potosi,63081.01
2023-04-01,San Luis Potosi,5346.01
2023-04-01,San Luis Potosi,0.0
2023-04-01,San Luis Potosi,0.0
2023-04-01,Sinaloa,1725.6
2023-04-01,Sinaloa,64727.46000000001
2023-04-01,Sinaloa,3094.3
2023-04-01,Sinaloa,0.0
2023-04-01,Sinaloa,10830.05
2023-04-01,Sinaloa,6188.6
2023-04-01,Sinaloa,1725.6
2023-04-01,Sinaloa,0.0
2023-04-01,Sinaloa,5262.01
2023-04-01,Sinaloa,113105.20000000001
2023-04-01,Sinaloa,1547.15
2023-04-01,Sinaloa,0.0
2023-04-01,Sinaloa,3844.8700000000003
2023-04-01,Sonora,14577.130000000001
2023-04-01,Sonora,0.0
2023-04-01,Sonora,2251.71
2023-04-01,Sonora,37945.3
2023-04-01,Sonora,6939.17
2023-04-01,Sonora,4343.15
2023-04-01,Sonora,2251.71
2023-04-01,Sonora,1547.15
2023-04-01,Sonora,9236.890000000001
2023-04-01,Tabasco,0.0
2023-04-01,Tabasco,12759.17
2023-04-01,Tabasco,14445.6
2023-04-01,Tabasco,2796.63
2023-04-01,Tabasco,2297.7200000000003
2023-04-01,Tabasco,1547.15
2023-04-01,Tabasco,750.57
2023-04-01,Tabasco,2796.63
2023-04-01,Tabasco,2179.68
2023-04-01,Tabasco,544.92
2023-04-01,Tabasco,3844.8700000000003
2023-04-01,Tabasco,3181.91
2023-04-01,Tabasco,6096.58
2023-04-01,Tabasco,3844.8700000000003
2023-04-01,Tabasco,34321.04
2023-04-01,Tamaulipas,3844.8700000000003
2023-04-01,Tamaulipas,2297.7200000000003
2023-04-01,Tamaulipas,8528.7
2023-04-01,Tamaulipas,1547.15
2023-04-01,Tamaulipas,12943.73
2023-04-01,Tamaulipas,11350.57
2023-04-01,Tamaulipas,750.57
2023-04-01,Tamaulipas,68749.36
2023-04-01,Tamaulipas,750.57
2023-04-01,Tamaulipas,30780.399999999998
2023-04-01,Tamaulipas,3048.29
2023-04-01,Tlaxcala,3798.86
2023-04-01,Tlaxcala,2297.7200000000003
2023-04-01,Tlaxcala,1501.14
2023-04-01,Tlaxcala,0.0
2023-04-01,Tlaxcala,750.57
2023-04-01,Tlaxcala,8460.52
2023-04-01,Veracruz,2297.7200000000003
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,21143.05
2023-04-01,Veracruz,750.57
2023-04-01,Veracruz,3094.3
2023-04-01,Veracruz,4549.43
2023-04-01,Veracruz,28139.17
2023-04-01,Veracruz,33217.75
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,750.57
2023-04-01,Veracruz,109429.09999999999
2023-04-01,Veracruz,15011.400000000001
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,1501.14
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,6142.59
2023-04-01,Veracruz,11442.59
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,750.57
2023-04-01,Veracruz,750.57
2023-04-01,Veracruz,3048.29
2023-04-01,Veracruz,750.57
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,3048.29
2023-04-01,Veracruz,16834.61
2023-04-01,Veracruz,2251.71
2023-04-01,Veracruz,750.57
2023-04-01,Veracruz,1547.15
2023-04-01,Veracruz,1547.15
2023-04-01,Veracruz,862.8
2023-04-01,Veracruz,0.0
2023-04-01,Veracruz,1547.15
2023-04-01,Veracruz,25006.34
2023-04-01,Yucatan,0.0
2023-04-01,Yucatan,30028.6
2023-04-01,Yucatan,11766.02
2023-04-01,Yucatan,750.57
2023-04-01,Yucatan,0.0
2023-04-01,Yucatan,3002.28
2023-04-01,Yucatan,3048.29
2023-04-01,Zacatecas,4686.39
2023-04-01,Zacatecas,3048.29
2023-04-01,Zacatecas,0.0
2023-04-01,Zacatecas,5176.8
2023-04-01,Zacatecas,3451.2
2023-04-01,Zacatecas,69966.58
2023-05-01,Aguascalientes,862.8
2023-05-01,Baja California,5064.31
2023-05-01,Baja California,0.0
2023-05-01,Baja California,311035.5
2023-05-01,Baja California Sur,3427.32
2023-05-01,Baja California Sur,0.0
2023-05-01,Campeche,3048.29
2023-05-01,Chiapas,3801.21
2023-05-01,Chiapas,2425.28
2023-05-01,Chihuahua,458.93
2023-05-01,Chihuahua,56400.0
2023-05-01,Chihuahua,1501.14
2023-05-01,Coahuila,0.0
2023-05-01,Coahuila,29985.75
2023-05-01,Coahuila,39741.93
2023-05-01,Coahuila,23219.26
2023-05-01,Colima,4664.01
2023-05-01,Durango,458.93
2023-05-01,Durango,34229.13
2023-05-01,Guanajuato,10729.6
2023-05-01,Guanajuato,101488.1
2023-05-01,Guanajuato,208126.35
2023-05-01,Guanajuato,1725.6
2023-05-01,Guanajuato,13262.75
2023-05-01,Guerrero,3002.28
2023-05-01,Guerrero,8628.0
2023-05-01,Guerrero,0.0
2023-05-01,Jalisco,2588.4
2023-05-01,Jalisco,953709.07
2023-05-01,Jalisco,13804.8
2023-05-01,Jalisco,3451.2
2023-05-01,Jalisco,25884.0
2023-05-01,Jalisco,4314.0
2023-05-01,Jalisco,1725.6
2023-05-01,Jalisco,59440.67
2023-05-01,Mexico City,4588157.4
2023-05-01,Mexico City,331477.05
2023-05-01,Mexico City,70565.13
2023-05-01,Mexico City,1025359.36
2023-05-01,Mexico City,115682.69
2023-05-01,Mexico City,0.0
2023-05-01,Mexico City,89053.8
2023-05-01,Mexico City,573091.87
2023-05-01,Mexico City,144774.89
2023-05-01,Mexico City,862.8
2023-05-01,Mexico City,0.0
2023-05-01,Mexico State,0.0
2023-05-01,Mexico State,16623.0
2023-05-01,Mexico State,0.0
2023-05-01,Mexico State,6600.0
2023-05-01,Mexico State,0.0
2023-05-01,Mexico State,51351.02
2023-05-01,Mexico State,0.0
2023-05-01,Mexico State,0.0
2023-05-01,Mexico State,0.0
2023-05-01,Mexico State,4150.88
2023-05-01,Mexico State,0.0
2023-05-01,Mexico State,0.0
2023-05-01,Michoacan,18281.88
2023-05-01,Michoacan,2529.13
2023-05-01,Michoacan,0.0
2023-05-01,Michoacan,62984.4
2023-05-01,Michoacan,0.0
2023-05-01,Morelos,88005.6
2023-05-01,Morelos,0.0
2023-05-01,Nayarit,64323.01
2023-05-01,Nuevo Leon,0.0
2023-05-01,Nuevo Leon,2588.4
2023-05-01,Nuevo Leon,0.0
2023-05-01,Nuevo Leon,672925.29
2023-05-01,Nuevo Leon,118409.5
2023-05-01,Nuevo Leon,231946.02
2023-05-01,Puebla,45638.73
2023-05-01,Puebla,1725.6
2023-05-01,Puebla,127313.33
2023-05-01,Queretaro,23964.1
2023-05-01,Queretaro,126973.65
2023-05-01,Quintana Roo,3892.18
2023-05-01,Quintana Roo,0.0
2023-05-01,San Luis Potosi,165920.95
2023-05-01,Sinaloa,37100.3
2023-05-01,Sinaloa,0.0
2023-05-01,Sinaloa,0.0
2023-05-01,Sinaloa,38012.1
2023-05-01,Sinaloa,0.0
2023-05-01,Sonora,2184.53
2023-05-01,Sonora,3288.08
2023-05-01,Sonora,0.0
2023-05-01,Tamaulipas,0.0
2023-05-01,Tamaulipas,0.0
2023-05-01,Tamaulipas,3697.32
2023-05-01,Tamaulipas,2425.28
2023-05-01,Tamaulipas,1848.66
2023-05-01,Veracruz,0.0
2023-05-01,Veracruz,4351.08
2023-05-01,Veracruz,5492.09
2023-05-01,Yucatan,8019.01
2023-05-01,Yucatan,2425.28
2023-05-01,Zacatecas,108840.17
2023-05-01,Baja California,657360.29
2023-05-01,Chihuahua,2536.18
2023-05-01,Coahuila,2497.39
2023-05-01,Coahuila,34243.49
2023-05-01,Guerrero,0.0
2023-05-01,Hidalgo,0.0
2023-05-01,Jalisco,5176.8
2023-05-01,Jalisco,11412.0
2023-05-01,Mexico City,10881.65
2023-05-01,Mexico City,0.0
2023-05-01,Mexico City,72646.02
2023-05-01,Mexico City,2425.28
2023-05-01,Mexico City,142544.38
2023-05-01,Mexico State,16191.3
2023-05-01,Mexico State,0.0
2023-05-01,Mexico State,264641.88
2023-05-01,Mexico State,0.0
2023-05-01,Nuevo Leon,176928.41
2023-05-01,Nuevo Leon,141541.11
2023-05-01,Puebla,19756.62
2023-05-01,Queretaro,0.0
2023-05-01,San Luis Potosi,98394.02
